t,New Time,Old Time,GpsTime,err,derr
1.365800905549E9,12/04/2013 05:08:25 PM + 0.5490000247955322s ,12/04/2013 5:08:25 PM,10253.7632008213,0,0.0
1.3658009055740001E9,12/04/2013 05:08:25 PM + 0.5740001201629639s ,12/04/2013 5:08:25 PM,10253.7882008213,0,0.0
1.365800905599E9,12/04/2013 05:08:25 PM + 0.5989999771118164s ,12/04/2013 5:08:25 PM,10253.8132008213,0,0.0
1.365800905624E9,12/04/2013 05:08:25 PM + 0.624000072479248s ,12/04/2013 5:08:25 PM,10253.8382008213,0,0.0
1.3658009056490002E9,12/04/2013 05:08:25 PM + 0.6490001678466797s ,12/04/2013 5:08:25 PM,10253.8632008213,0,0.0
1.365800905674E9,12/04/2013 05:08:25 PM + 0.6740000247955322s ,12/04/2013 5:08:25 PM,10253.8882008213,0,0.0
1.3658009056990001E9,12/04/2013 05:08:25 PM + 0.6990001201629639s ,12/04/2013 5:08:25 PM,10253.9132008213,0,0.0
1.365800905724E9,12/04/2013 05:08:25 PM + 0.7239999771118164s ,12/04/2013 5:08:25 PM,10253.9382008213,0,0.0
1.365800905749E9,12/04/2013 05:08:25 PM + 0.749000072479248s ,12/04/2013 5:08:25 PM,10253.9632008213,0,0.0
1.3658009057740002E9,12/04/2013 05:08:25 PM + 0.7740001678466797s ,12/04/2013 5:08:25 PM,10253.9882008213,0,0.0
1.365800905799E9,12/04/2013 05:08:25 PM + 0.7990000247955322s ,12/04/2013 5:08:25 PM,10254.0132008213,0,0.0
1.3658009058240001E9,12/04/2013 05:08:25 PM + 0.8240001201629639s ,12/04/2013 5:08:25 PM,10254.0382008213,0,0.0
1.365800905849E9,12/04/2013 05:08:25 PM + 0.8489999771118164s ,12/04/2013 5:08:25 PM,10254.0632008213,0,0.0
1.365800905874E9,12/04/2013 05:08:25 PM + 0.874000072479248s ,12/04/2013 5:08:25 PM,10254.0882008213,0,0.0
1.3658009058990002E9,12/04/2013 05:08:25 PM + 0.8990001678466797s ,12/04/2013 5:08:25 PM,10254.1132008213,0,0.0
1.365800905924E9,12/04/2013 05:08:25 PM + 0.9240000247955322s ,12/04/2013 5:08:25 PM,10254.1382008213,0,0.0
1.3658009059490001E9,12/04/2013 05:08:25 PM + 0.9490001201629639s ,12/04/2013 5:08:25 PM,10254.1632008213,0,0.0
1.365800905974E9,12/04/2013 05:08:25 PM + 0.9739999771118164s ,12/04/2013 5:08:25 PM,10254.1882008213,0,0.0
1.365800905999E9,12/04/2013 05:08:25 PM + 0.999000072479248s ,12/04/2013 5:08:26 PM,10254.2132008213,-1,-9.999275207519531E-4
1.3658009060240002E9,12/04/2013 05:08:26 PM + 0.024000167846679688s ,12/04/2013 5:08:26 PM,10254.2382008213,0,0.0
1.365800906049E9,12/04/2013 05:08:26 PM + 0.04900002479553223s ,12/04/2013 5:08:26 PM,10254.2632008213,0,0.0
1.3658009060740001E9,12/04/2013 05:08:26 PM + 0.07400012016296387s ,12/04/2013 5:08:26 PM,10254.2882008213,0,0.0
1.365800906099E9,12/04/2013 05:08:26 PM + 0.0989999771118164s ,12/04/2013 5:08:26 PM,10254.3132008213,0,0.0
1.365800906124E9,12/04/2013 05:08:26 PM + 0.12400007247924805s ,12/04/2013 5:08:26 PM,10254.3382008213,0,0.0
1.3658009061490002E9,12/04/2013 05:08:26 PM + 0.1490001678466797s ,12/04/2013 5:08:26 PM,10254.3632008213,0,0.0
1.365800906174E9,12/04/2013 05:08:26 PM + 0.17400002479553223s ,12/04/2013 5:08:26 PM,10254.3882008213,0,0.0
1.3658009061990001E9,12/04/2013 05:08:26 PM + 0.19900012016296387s ,12/04/2013 5:08:26 PM,10254.4132008213,0,0.0
1.365800906224E9,12/04/2013 05:08:26 PM + 0.2239999771118164s ,12/04/2013 5:08:26 PM,10254.4382008213,0,0.0
1.365800906249E9,12/04/2013 05:08:26 PM + 0.24900007247924805s ,12/04/2013 5:08:26 PM,10254.4632008213,0,0.0
1.3658009062740002E9,12/04/2013 05:08:26 PM + 0.2740001678466797s ,12/04/2013 5:08:26 PM,10254.4882008213,0,0.0
1.365800906299E9,12/04/2013 05:08:26 PM + 0.2990000247955322s ,12/04/2013 5:08:26 PM,10254.5132008213,0,0.0
1.3658009063240001E9,12/04/2013 05:08:26 PM + 0.32400012016296387s ,12/04/2013 5:08:26 PM,10254.5382008213,0,0.0
1.365800906349E9,12/04/2013 05:08:26 PM + 0.3489999771118164s ,12/04/2013 5:08:26 PM,10254.5632008213,0,0.0
1.365800906374E9,12/04/2013 05:08:26 PM + 0.37400007247924805s ,12/04/2013 5:08:26 PM,10254.5882008213,0,0.0
1.3658009063990002E9,12/04/2013 05:08:26 PM + 0.3990001678466797s ,12/04/2013 5:08:26 PM,10254.6132008213,0,0.0
1.365800906424E9,12/04/2013 05:08:26 PM + 0.4240000247955322s ,12/04/2013 5:08:26 PM,10254.6382008213,0,0.0
1.3658009064490001E9,12/04/2013 05:08:26 PM + 0.44900012016296387s ,12/04/2013 5:08:26 PM,10254.6632008213,0,0.0
1.365800906474E9,12/04/2013 05:08:26 PM + 0.4739999771118164s ,12/04/2013 5:08:26 PM,10254.6882008213,0,0.0
1.365800906499E9,12/04/2013 05:08:26 PM + 0.49900007247924805s ,12/04/2013 5:08:26 PM,10254.7132008213,0,0.0
1.3658009065240002E9,12/04/2013 05:08:26 PM + 0.5240001678466797s ,12/04/2013 5:08:26 PM,10254.7382008212,0,0.0
1.365800906549E9,12/04/2013 05:08:26 PM + 0.5490000247955322s ,12/04/2013 5:08:26 PM,10254.7632008212,0,0.0
1.3658009065740001E9,12/04/2013 05:08:26 PM + 0.5740001201629639s ,12/04/2013 5:08:26 PM,10254.7882008212,0,0.0
1.365800906599E9,12/04/2013 05:08:26 PM + 0.5989999771118164s ,12/04/2013 5:08:26 PM,10254.8132008212,0,0.0
1.365800906624E9,12/04/2013 05:08:26 PM + 0.624000072479248s ,12/04/2013 5:08:26 PM,10254.8382008212,0,0.0
1.3658009066490002E9,12/04/2013 05:08:26 PM + 0.6490001678466797s ,12/04/2013 5:08:26 PM,10254.8632008212,0,0.0
1.365800906674E9,12/04/2013 05:08:26 PM + 0.6740000247955322s ,12/04/2013 5:08:26 PM,10254.8882008212,0,0.0
1.3658009066990001E9,12/04/2013 05:08:26 PM + 0.6990001201629639s ,12/04/2013 5:08:26 PM,10254.9132008212,0,0.0
1.365800906724E9,12/04/2013 05:08:26 PM + 0.7239999771118164s ,12/04/2013 5:08:26 PM,10254.9382008212,0,0.0
1.365800906749E9,12/04/2013 05:08:26 PM + 0.749000072479248s ,12/04/2013 5:08:26 PM,10254.9632008212,0,0.0
1.3658009067740002E9,12/04/2013 05:08:26 PM + 0.7740001678466797s ,12/04/2013 5:08:26 PM,10254.9882008212,0,0.0
1.365800906799E9,12/04/2013 05:08:26 PM + 0.7990000247955322s ,12/04/2013 5:08:26 PM,10255.0132008212,0,0.0
1.365800906849E9,12/04/2013 05:08:26 PM + 0.8489999771118164s ,12/04/2013 5:08:26 PM,10255.0632008212,0,0.0
1.365800906874E9,12/04/2013 05:08:26 PM + 0.874000072479248s ,12/04/2013 5:08:26 PM,10255.0882008212,0,0.0
1.3658009068990002E9,12/04/2013 05:08:26 PM + 0.8990001678466797s ,12/04/2013 5:08:26 PM,10255.1132008212,0,0.0
1.365800906924E9,12/04/2013 05:08:26 PM + 0.9240000247955322s ,12/04/2013 5:08:26 PM,10255.1382008212,0,0.0
1.3658009069490001E9,12/04/2013 05:08:26 PM + 0.9490001201629639s ,12/04/2013 5:08:26 PM,10255.1632008212,0,0.0
1.3658009070240002E9,12/04/2013 05:08:27 PM + 0.024000167846679688s ,12/04/2013 5:08:27 PM,10255.2382008212,0,0.0
1.365800907049E9,12/04/2013 05:08:27 PM + 0.04900002479553223s ,12/04/2013 5:08:27 PM,10255.2632008212,0,0.0
1.3658009070740001E9,12/04/2013 05:08:27 PM + 0.07400012016296387s ,12/04/2013 5:08:27 PM,10255.2882008212,0,0.0
1.365800907099E9,12/04/2013 05:08:27 PM + 0.0989999771118164s ,12/04/2013 5:08:27 PM,10255.3132008212,0,0.0
1.365800907124E9,12/04/2013 05:08:27 PM + 0.12400007247924805s ,12/04/2013 5:08:27 PM,10255.3382008212,0,0.0
1.3658009071490002E9,12/04/2013 05:08:27 PM + 0.1490001678466797s ,12/04/2013 5:08:27 PM,10255.3632008212,0,0.0
1.365800907174E9,12/04/2013 05:08:27 PM + 0.17400002479553223s ,12/04/2013 5:08:27 PM,10255.3882008212,0,0.0
1.3658009071990001E9,12/04/2013 05:08:27 PM + 0.19900012016296387s ,12/04/2013 5:08:27 PM,10255.4132008212,0,0.0
1.365800907224E9,12/04/2013 05:08:27 PM + 0.2239999771118164s ,12/04/2013 5:08:27 PM,10255.4382008212,0,0.0
1.365800907249E9,12/04/2013 05:08:27 PM + 0.24900007247924805s ,12/04/2013 5:08:27 PM,10255.4632008212,0,0.0
1.3658009072740002E9,12/04/2013 05:08:27 PM + 0.2740001678466797s ,12/04/2013 5:08:27 PM,10255.4882008212,0,0.0
1.365800907299E9,12/04/2013 05:08:27 PM + 0.2990000247955322s ,12/04/2013 5:08:27 PM,10255.5132008212,0,0.0
1.3658009073240001E9,12/04/2013 05:08:27 PM + 0.32400012016296387s ,12/04/2013 5:08:27 PM,10255.5382008212,0,0.0
1.365800907349E9,12/04/2013 05:08:27 PM + 0.3489999771118164s ,12/04/2013 5:08:27 PM,10255.5632008212,0,0.0
1.365800907374E9,12/04/2013 05:08:27 PM + 0.37400007247924805s ,12/04/2013 5:08:27 PM,10255.5882008212,0,0.0
1.3658009073990002E9,12/04/2013 05:08:27 PM + 0.3990001678466797s ,12/04/2013 5:08:27 PM,10255.6132008212,0,0.0
1.365800907424E9,12/04/2013 05:08:27 PM + 0.4240000247955322s ,12/04/2013 5:08:27 PM,10255.6382008212,0,0.0
1.3658009074490001E9,12/04/2013 05:08:27 PM + 0.44900012016296387s ,12/04/2013 5:08:27 PM,10255.6632008212,0,0.0
1.365800907474E9,12/04/2013 05:08:27 PM + 0.4739999771118164s ,12/04/2013 5:08:27 PM,10255.6882008212,0,0.0
1.365800907499E9,12/04/2013 05:08:27 PM + 0.49900007247924805s ,12/04/2013 5:08:27 PM,10255.7132008212,0,0.0
1.3658009075240002E9,12/04/2013 05:08:27 PM + 0.5240001678466797s ,12/04/2013 5:08:27 PM,10255.7382008212,0,0.0
1.365800907549E9,12/04/2013 05:08:27 PM + 0.5490000247955322s ,12/04/2013 5:08:27 PM,10255.7632008212,0,0.0
1.3658009075740001E9,12/04/2013 05:08:27 PM + 0.5740001201629639s ,12/04/2013 5:08:27 PM,10255.7882008212,0,0.0
1.365800907599E9,12/04/2013 05:08:27 PM + 0.5989999771118164s ,12/04/2013 5:08:27 PM,10255.8132008212,0,0.0
1.365800907624E9,12/04/2013 05:08:27 PM + 0.624000072479248s ,12/04/2013 5:08:27 PM,10255.8382008212,0,0.0
1.3658009076490002E9,12/04/2013 05:08:27 PM + 0.6490001678466797s ,12/04/2013 5:08:27 PM,10255.8632008212,0,0.0
1.365800907674E9,12/04/2013 05:08:27 PM + 0.6740000247955322s ,12/04/2013 5:08:27 PM,10255.8882008212,0,0.0
1.3658009076990001E9,12/04/2013 05:08:27 PM + 0.6990001201629639s ,12/04/2013 5:08:27 PM,10255.9132008212,0,0.0
1.365800907724E9,12/04/2013 05:08:27 PM + 0.7239999771118164s ,12/04/2013 5:08:27 PM,10255.9382008212,0,0.0
1.365800907749E9,12/04/2013 05:08:27 PM + 0.749000072479248s ,12/04/2013 5:08:27 PM,10255.9632008212,0,0.0
1.3658009077740002E9,12/04/2013 05:08:27 PM + 0.7740001678466797s ,12/04/2013 5:08:27 PM,10255.9882008212,0,0.0
1.365800907799E9,12/04/2013 05:08:27 PM + 0.7990000247955322s ,12/04/2013 5:08:27 PM,10256.0132008212,0,0.0
1.3658009078240001E9,12/04/2013 05:08:27 PM + 0.8240001201629639s ,12/04/2013 5:08:27 PM,10256.0382008212,0,0.0
1.365800907849E9,12/04/2013 05:08:27 PM + 0.8489999771118164s ,12/04/2013 5:08:27 PM,10256.0632008212,0,0.0
1.365800907924E9,12/04/2013 05:08:27 PM + 0.9240000247955322s ,12/04/2013 5:08:27 PM,10256.1382008212,0,0.0
1.3658009079490001E9,12/04/2013 05:08:27 PM + 0.9490001201629639s ,12/04/2013 5:08:27 PM,10256.1632008212,0,0.0
1.365800907974E9,12/04/2013 05:08:27 PM + 0.9739999771118164s ,12/04/2013 5:08:27 PM,10256.1882008212,0,0.0
1.365800907999E9,12/04/2013 05:08:27 PM + 0.999000072479248s ,12/04/2013 5:08:27 PM,10256.2132008212,0,0.0
1.3658009080240002E9,12/04/2013 05:08:28 PM + 0.024000167846679688s ,12/04/2013 5:08:28 PM,10256.2382008212,0,0.0
1.365800908049E9,12/04/2013 05:08:28 PM + 0.04900002479553223s ,12/04/2013 5:08:28 PM,10256.2632008212,0,0.0
1.3658009080740001E9,12/04/2013 05:08:28 PM + 0.07400012016296387s ,12/04/2013 5:08:28 PM,10256.2882008212,0,0.0
1.365800908099E9,12/04/2013 05:08:28 PM + 0.0989999771118164s ,12/04/2013 5:08:28 PM,10256.3132008212,0,0.0
1.3658009081490002E9,12/04/2013 05:08:28 PM + 0.1490001678466797s ,12/04/2013 5:08:28 PM,10256.3632008212,0,0.0
1.365800908174E9,12/04/2013 05:08:28 PM + 0.17400002479553223s ,12/04/2013 5:08:28 PM,10256.3882008212,0,0.0
1.3658009081990001E9,12/04/2013 05:08:28 PM + 0.19900012016296387s ,12/04/2013 5:08:28 PM,10256.4132008212,0,0.0
1.365800908249E9,12/04/2013 05:08:28 PM + 0.24900007247924805s ,12/04/2013 5:08:28 PM,10256.4632008212,0,0.0
1.3658009082740002E9,12/04/2013 05:08:28 PM + 0.2740001678466797s ,12/04/2013 5:08:28 PM,10256.4882008212,0,0.0
1.365800908299E9,12/04/2013 05:08:28 PM + 0.2990000247955322s ,12/04/2013 5:08:28 PM,10256.5132008212,0,0.0
1.3658009083240001E9,12/04/2013 05:08:28 PM + 0.32400012016296387s ,12/04/2013 5:08:28 PM,10256.5382008212,0,0.0
1.365800908349E9,12/04/2013 05:08:28 PM + 0.3489999771118164s ,12/04/2013 5:08:28 PM,10256.5632008212,0,0.0
1.365800908374E9,12/04/2013 05:08:28 PM + 0.37400007247924805s ,12/04/2013 5:08:28 PM,10256.5882008212,0,0.0
1.3658009083990002E9,12/04/2013 05:08:28 PM + 0.3990001678466797s ,12/04/2013 5:08:28 PM,10256.6132008212,0,0.0
1.365800908424E9,12/04/2013 05:08:28 PM + 0.4240000247955322s ,12/04/2013 5:08:28 PM,10256.6382008212,0,0.0
1.3658009084490001E9,12/04/2013 05:08:28 PM + 0.44900012016296387s ,12/04/2013 5:08:28 PM,10256.6632008212,0,0.0
1.365800908474E9,12/04/2013 05:08:28 PM + 0.4739999771118164s ,12/04/2013 5:08:28 PM,10256.6882008212,0,0.0
1.365800908499E9,12/04/2013 05:08:28 PM + 0.49900007247924805s ,12/04/2013 5:08:28 PM,10256.7132008212,0,0.0
1.3658009085240002E9,12/04/2013 05:08:28 PM + 0.5240001678466797s ,12/04/2013 5:08:28 PM,10256.7382008212,0,0.0
1.365800908549E9,12/04/2013 05:08:28 PM + 0.5490000247955322s ,12/04/2013 5:08:28 PM,10256.7632008212,0,0.0
1.3658009085740001E9,12/04/2013 05:08:28 PM + 0.5740001201629639s ,12/04/2013 5:08:28 PM,10256.7882008212,0,0.0
1.365800908599E9,12/04/2013 05:08:28 PM + 0.5989999771118164s ,12/04/2013 5:08:28 PM,10256.8132008212,0,0.0
1.365800908624E9,12/04/2013 05:08:28 PM + 0.624000072479248s ,12/04/2013 5:08:28 PM,10256.8382008212,0,0.0
1.3658009086490002E9,12/04/2013 05:08:28 PM + 0.6490001678466797s ,12/04/2013 5:08:28 PM,10256.8632008212,0,0.0
1.365800908674E9,12/04/2013 05:08:28 PM + 0.6740000247955322s ,12/04/2013 5:08:28 PM,10256.8882008212,0,0.0
1.3658009086990001E9,12/04/2013 05:08:28 PM + 0.6990001201629639s ,12/04/2013 5:08:28 PM,10256.9132008212,0,0.0
1.365800908724E9,12/04/2013 05:08:28 PM + 0.7239999771118164s ,12/04/2013 5:08:28 PM,10256.9382008212,0,0.0
1.365800908749E9,12/04/2013 05:08:28 PM + 0.749000072479248s ,12/04/2013 5:08:28 PM,10256.9632008212,0,0.0
1.3658009087740002E9,12/04/2013 05:08:28 PM + 0.7740001678466797s ,12/04/2013 5:08:28 PM,10256.9882008212,0,0.0
1.365800908799E9,12/04/2013 05:08:28 PM + 0.7990000247955322s ,12/04/2013 5:08:28 PM,10257.0132008212,0,0.0
1.3658009088240001E9,12/04/2013 05:08:28 PM + 0.8240001201629639s ,12/04/2013 5:08:28 PM,10257.0382008212,0,0.0
1.365800908849E9,12/04/2013 05:08:28 PM + 0.8489999771118164s ,12/04/2013 5:08:28 PM,10257.0632008212,0,0.0
1.365800908874E9,12/04/2013 05:08:28 PM + 0.874000072479248s ,12/04/2013 5:08:28 PM,10257.0882008212,0,0.0
1.3658009088990002E9,12/04/2013 05:08:28 PM + 0.8990001678466797s ,12/04/2013 5:08:28 PM,10257.1132008212,0,0.0
1.365800908924E9,12/04/2013 05:08:28 PM + 0.9240000247955322s ,12/04/2013 5:08:28 PM,10257.1382008212,0,0.0
1.3658009089490001E9,12/04/2013 05:08:28 PM + 0.9490001201629639s ,12/04/2013 5:08:28 PM,10257.1632008212,0,0.0
1.365800908974E9,12/04/2013 05:08:28 PM + 0.9739999771118164s ,12/04/2013 5:08:28 PM,10257.1882008212,0,0.0
1.365800908999E9,12/04/2013 05:08:28 PM + 0.999000072479248s ,12/04/2013 5:08:28 PM,10257.2132008212,0,0.0
1.3658009090240002E9,12/04/2013 05:08:29 PM + 0.024000167846679688s ,12/04/2013 5:08:29 PM,10257.2382008212,0,0.0
1.365800909049E9,12/04/2013 05:08:29 PM + 0.04900002479553223s ,12/04/2013 5:08:29 PM,10257.2632008212,0,0.0
1.3658009090740001E9,12/04/2013 05:08:29 PM + 0.07400012016296387s ,12/04/2013 5:08:29 PM,10257.2882008212,0,0.0
1.365800909099E9,12/04/2013 05:08:29 PM + 0.0989999771118164s ,12/04/2013 5:08:29 PM,10257.3132008212,0,0.0
1.365800909124E9,12/04/2013 05:08:29 PM + 0.12400007247924805s ,12/04/2013 5:08:29 PM,10257.3382008212,0,0.0
1.3658009091490002E9,12/04/2013 05:08:29 PM + 0.1490001678466797s ,12/04/2013 5:08:29 PM,10257.3632008212,0,0.0
1.365800909174E9,12/04/2013 05:08:29 PM + 0.17400002479553223s ,12/04/2013 5:08:29 PM,10257.3882008212,0,0.0
1.3658009091990001E9,12/04/2013 05:08:29 PM + 0.19900012016296387s ,12/04/2013 5:08:29 PM,10257.4132008212,0,0.0
1.365800909224E9,12/04/2013 05:08:29 PM + 0.2239999771118164s ,12/04/2013 5:08:29 PM,10257.4382008212,0,0.0
1.365800909249E9,12/04/2013 05:08:29 PM + 0.24900007247924805s ,12/04/2013 5:08:29 PM,10257.4632008212,0,0.0
1.3658009092740002E9,12/04/2013 05:08:29 PM + 0.2740001678466797s ,12/04/2013 5:08:29 PM,10257.4882008212,0,0.0
1.365800909299E9,12/04/2013 05:08:29 PM + 0.2990000247955322s ,12/04/2013 5:08:29 PM,10257.5132008212,0,0.0
1.3658009093240001E9,12/04/2013 05:08:29 PM + 0.32400012016296387s ,12/04/2013 5:08:29 PM,10257.5382008212,0,0.0
1.365800909349E9,12/04/2013 05:08:29 PM + 0.3489999771118164s ,12/04/2013 5:08:29 PM,10257.5632008212,0,0.0
1.365800909374E9,12/04/2013 05:08:29 PM + 0.37400007247924805s ,12/04/2013 5:08:29 PM,10257.5882008212,0,0.0
1.3658009093990002E9,12/04/2013 05:08:29 PM + 0.3990001678466797s ,12/04/2013 5:08:29 PM,10257.6132008212,0,0.0
1.365800909424E9,12/04/2013 05:08:29 PM + 0.4240000247955322s ,12/04/2013 5:08:29 PM,10257.6382008212,0,0.0
1.3658009094490001E9,12/04/2013 05:08:29 PM + 0.44900012016296387s ,12/04/2013 5:08:29 PM,10257.6632008212,0,0.0
1.365800909474E9,12/04/2013 05:08:29 PM + 0.4739999771118164s ,12/04/2013 5:08:29 PM,10257.6882008212,0,0.0
1.365800909499E9,12/04/2013 05:08:29 PM + 0.49900007247924805s ,12/04/2013 5:08:29 PM,10257.7132008212,0,0.0
1.3658009095240002E9,12/04/2013 05:08:29 PM + 0.5240001678466797s ,12/04/2013 5:08:29 PM,10257.7382008212,0,0.0
1.365800909549E9,12/04/2013 05:08:29 PM + 0.5490000247955322s ,12/04/2013 5:08:29 PM,10257.7632008212,0,0.0
1.3658009095740001E9,12/04/2013 05:08:29 PM + 0.5740001201629639s ,12/04/2013 5:08:29 PM,10257.7882008212,0,0.0
1.365800909599E9,12/04/2013 05:08:29 PM + 0.5989999771118164s ,12/04/2013 5:08:29 PM,10257.8132008212,0,0.0
1.365800909624E9,12/04/2013 05:08:29 PM + 0.624000072479248s ,12/04/2013 5:08:29 PM,10257.8382008212,0,0.0
1.3658009096490002E9,12/04/2013 05:08:29 PM + 0.6490001678466797s ,12/04/2013 5:08:29 PM,10257.8632008212,0,0.0
1.365800909674E9,12/04/2013 05:08:29 PM + 0.6740000247955322s ,12/04/2013 5:08:29 PM,10257.8882008212,0,0.0
1.3658009096990001E9,12/04/2013 05:08:29 PM + 0.6990001201629639s ,12/04/2013 5:08:29 PM,10257.9132008212,0,0.0
1.365800909724E9,12/04/2013 05:08:29 PM + 0.7239999771118164s ,12/04/2013 5:08:29 PM,10257.9382008212,0,0.0
1.365800909749E9,12/04/2013 05:08:29 PM + 0.749000072479248s ,12/04/2013 5:08:29 PM,10257.9632008212,0,0.0
1.3658009097740002E9,12/04/2013 05:08:29 PM + 0.7740001678466797s ,12/04/2013 5:08:29 PM,10257.9882008212,0,0.0
1.365800909799E9,12/04/2013 05:08:29 PM + 0.7990000247955322s ,12/04/2013 5:08:29 PM,10258.0132008212,0,0.0
1.3658009098240001E9,12/04/2013 05:08:29 PM + 0.8240001201629639s ,12/04/2013 5:08:29 PM,10258.0382008212,0,0.0
1.365800909849E9,12/04/2013 05:08:29 PM + 0.8489999771118164s ,12/04/2013 5:08:29 PM,10258.0632008212,0,0.0
1.365800909874E9,12/04/2013 05:08:29 PM + 0.874000072479248s ,12/04/2013 5:08:29 PM,10258.0882008212,0,0.0
1.3658009098990002E9,12/04/2013 05:08:29 PM + 0.8990001678466797s ,12/04/2013 5:08:29 PM,10258.1132008212,0,0.0
1.365800909924E9,12/04/2013 05:08:29 PM + 0.9240000247955322s ,12/04/2013 5:08:29 PM,10258.1382008212,0,0.0
1.3658009099490001E9,12/04/2013 05:08:29 PM + 0.9490001201629639s ,12/04/2013 5:08:29 PM,10258.1632008212,0,0.0
1.365800909974E9,12/04/2013 05:08:29 PM + 0.9739999771118164s ,12/04/2013 5:08:29 PM,10258.1882008212,0,0.0
1.365800909999E9,12/04/2013 05:08:29 PM + 0.999000072479248s ,12/04/2013 5:08:29 PM,10258.2132008212,0,0.0
1.3658009100240002E9,12/04/2013 05:08:30 PM + 0.024000167846679688s ,12/04/2013 5:08:30 PM,10258.2382008212,0,0.0
1.365800910049E9,12/04/2013 05:08:30 PM + 0.04900002479553223s ,12/04/2013 5:08:30 PM,10258.2632008212,0,0.0
1.3658009100740001E9,12/04/2013 05:08:30 PM + 0.07400012016296387s ,12/04/2013 5:08:30 PM,10258.2882008212,0,0.0
1.365800910099E9,12/04/2013 05:08:30 PM + 0.0989999771118164s ,12/04/2013 5:08:30 PM,10258.3132008212,0,0.0
1.365800910124E9,12/04/2013 05:08:30 PM + 0.12400007247924805s ,12/04/2013 5:08:30 PM,10258.3382008212,0,0.0
1.3658009101490002E9,12/04/2013 05:08:30 PM + 0.1490001678466797s ,12/04/2013 5:08:30 PM,10258.3632008212,0,0.0
1.365800910174E9,12/04/2013 05:08:30 PM + 0.17400002479553223s ,12/04/2013 5:08:30 PM,10258.3882008212,0,0.0
1.3658009101990001E9,12/04/2013 05:08:30 PM + 0.19900012016296387s ,12/04/2013 5:08:30 PM,10258.4132008212,0,0.0
1.365800910224E9,12/04/2013 05:08:30 PM + 0.2239999771118164s ,12/04/2013 5:08:30 PM,10258.4382008212,0,0.0
1.365800910249E9,12/04/2013 05:08:30 PM + 0.24900007247924805s ,12/04/2013 5:08:30 PM,10258.4632008212,0,0.0
1.3658009102740002E9,12/04/2013 05:08:30 PM + 0.2740001678466797s ,12/04/2013 5:08:30 PM,10258.4882008212,0,0.0
1.365800910299E9,12/04/2013 05:08:30 PM + 0.2990000247955322s ,12/04/2013 5:08:30 PM,10258.5132008212,0,0.0
1.3658009103240001E9,12/04/2013 05:08:30 PM + 0.32400012016296387s ,12/04/2013 5:08:30 PM,10258.5382008212,0,0.0
1.365800910349E9,12/04/2013 05:08:30 PM + 0.3489999771118164s ,12/04/2013 5:08:30 PM,10258.5632008212,0,0.0
1.365800910374E9,12/04/2013 05:08:30 PM + 0.37400007247924805s ,12/04/2013 5:08:30 PM,10258.5882008212,0,0.0
1.3658009103990002E9,12/04/2013 05:08:30 PM + 0.3990001678466797s ,12/04/2013 5:08:30 PM,10258.6132008212,0,0.0
1.365800910424E9,12/04/2013 05:08:30 PM + 0.4240000247955322s ,12/04/2013 5:08:30 PM,10258.6382008212,0,0.0
1.3658009104490001E9,12/04/2013 05:08:30 PM + 0.44900012016296387s ,12/04/2013 5:08:30 PM,10258.6632008212,0,0.0
1.365800910474E9,12/04/2013 05:08:30 PM + 0.4739999771118164s ,12/04/2013 5:08:30 PM,10258.6882008212,0,0.0
1.365800910499E9,12/04/2013 05:08:30 PM + 0.49900007247924805s ,12/04/2013 5:08:30 PM,10258.7132008212,0,0.0
1.3658009105240002E9,12/04/2013 05:08:30 PM + 0.5240001678466797s ,12/04/2013 5:08:30 PM,10258.7382008212,0,0.0
1.365800910549E9,12/04/2013 05:08:30 PM + 0.5490000247955322s ,12/04/2013 5:08:30 PM,10258.7632008212,0,0.0
1.3658009105740001E9,12/04/2013 05:08:30 PM + 0.5740001201629639s ,12/04/2013 5:08:30 PM,10258.7882008212,0,0.0
1.365800910599E9,12/04/2013 05:08:30 PM + 0.5989999771118164s ,12/04/2013 5:08:30 PM,10258.8132008212,0,0.0
1.365800910624E9,12/04/2013 05:08:30 PM + 0.624000072479248s ,12/04/2013 5:08:30 PM,10258.8382008212,0,0.0
1.3658009106490002E9,12/04/2013 05:08:30 PM + 0.6490001678466797s ,12/04/2013 5:08:30 PM,10258.8632008212,0,0.0
1.365800910674E9,12/04/2013 05:08:30 PM + 0.6740000247955322s ,12/04/2013 5:08:30 PM,10258.8882008212,0,0.0
1.3658009106990001E9,12/04/2013 05:08:30 PM + 0.6990001201629639s ,12/04/2013 5:08:30 PM,10258.9132008212,0,0.0
1.365800910724E9,12/04/2013 05:08:30 PM + 0.7239999771118164s ,12/04/2013 5:08:30 PM,10258.9382008212,0,0.0
1.365800910749E9,12/04/2013 05:08:30 PM + 0.749000072479248s ,12/04/2013 5:08:30 PM,10258.9632008212,0,0.0
1.3658009107740002E9,12/04/2013 05:08:30 PM + 0.7740001678466797s ,12/04/2013 5:08:30 PM,10258.9882008212,0,0.0
1.365800910799E9,12/04/2013 05:08:30 PM + 0.7990000247955322s ,12/04/2013 5:08:30 PM,10259.0132008212,0,0.0
1.3658009108240001E9,12/04/2013 05:08:30 PM + 0.8240001201629639s ,12/04/2013 5:08:30 PM,10259.0382008212,0,0.0
1.365800910849E9,12/04/2013 05:08:30 PM + 0.8489999771118164s ,12/04/2013 5:08:30 PM,10259.0632008212,0,0.0
